"Gene","p.EMMAX","p.LM","Neg.log10.p.EMMAX","Neg.log10.p.LM","Beta.EMMAX","Beta.LM","Allele.freq","Description","Temperature"
"AT5G49750",0.554620599433626,5.22823958694043e-09,0.256004004115867,8.28164451885316,0.465424939665644,7.36927413485023,0.721327967806841,"Leucine-rich repeat (LRR) family protein;(source:Araport11)","10°C"
"AT5G49800",0.0108449773260402,0.112532199670317,1.96477135164296,0.948723191879247,-1.75022096573267,1.82768829206772,0.430583501006036,"Polyketide cyclase/dehydrase and lipid transport superfamily protein;(source:Araport11)","10°C"
"AT5G49850",0.201176372866505,0.00104070798288024,0.696423026281296,2.98267111411557,-1.09744579000383,-3.74931032121642,0.45271629778672,"Mannose-binding lectin superfamily protein;(source:Araport11)","10°C"
"AT5G49860",0.344682212450672,0.00918790512787777,0.462581128062444,2.03678349787535,-0.804018566981755,-2.97236478810338,0.472837022132797,"Mannose-binding lectin superfamily protein;(source:Araport11)","10°C"
"AT5G49870",0.637512760343537,0.028221256215296,0.195511118044872,1.54942365836238,-0.430414165002018,-2.53176054991057,0.422535211267606,"Mannose-binding lectin superfamily protein;(source:Araport11)","10°C"
"AT5G50060",0.559780049716768,0.503384929625813,0.251982583633904,0.298099790532433,-0.941369106166069,-1.47303316118251,0.0724346076458753,"Plant invertase/pectin methylesterase inhibitor superfamily protein;(source:Araport11)","10°C"
"AT5G50070",0.222981152677026,0.00530794854981276,0.651731843832039,2.27507329542341,-1.39250273833957,4.87312801960526,0.120724346076459,"Plant invertase/pectin methylesterase inhibitor superfamily protein;(source:Araport11)","10°C"
"AT5G50090",0.504652068985329,0.592621050070526,0.297007941875577,0.227222926316803,-0.962867315469714,-1.20934707569051,0.06841046277666,"PADRE protein.","10°C"
"AT5G50270",0.925539744005918,0.248779098237639,0.0336049272818431,0.604186110723097,0.115169678531889,2.15874494673717,0.103621730382294,"F-box/RNI-like/FBD-like domains-containing protein;(source:Araport11)","10°C"
"AT5G50500",0.327279140009327,0.0139134672805429,0.485081674702834,1.85656462894658,-1.42927948510791,-5.24212682961733,0.0774647887323944,"hypothetical protein;(source:Araport11)","10°C"
"AT5G50830",0.50762323571462,0.163105990068288,0.294458506924682,0.787530089199859,-0.630574917106844,-1.77625802323604,0.277665995975855,"nuclear polyadenylated RNA-binding protein;(source:Araport11)","10°C"
"AT5G50880",0.57699053887811,0.0527628799953374,0.238831308069081,1.27767150706148,-0.777505811608109,-3.77360323100213,0.0945674044265594,NA,"10°C"
"AT5G50930",0.557778916648355,0.74618015628931,0.253537905552808,0.127156304650114,0.541370157330935,0.460716834721914,0.201207243460765,"Encodes a protein with similarity to mammalian MHF1 that acts in the same pathway as FANCM to restrain class II meiotic crossing over, and acts with FANCM during meiosis and to repair cross-links.  It also assumes an opposing role from FANCM in homologous recombination and only FANCM is essential for replicative repair in the absence of the endonuclease MUS81.","10°C"
"AT5G50940",0.647341963744342,1.56206249504143e-08,0.188866239062879,7.80630159484496,-0.412525887361704,-6.44441322076272,0.442655935613682,"RNA-binding KH domain-containing protein;(source:Araport11)","10°C"
"AT5G51000",0.582665644317682,0.20512775760865,0.234580588436574,0.687975567517547,-0.423819477609241,-1.48023645779521,0.607645875251509,"F-box and associated interaction domains-containing protein;(source:Araport11)","10°C"
"AT5G51080",0.734107563821645,0.203640464272781,0.134240301185217,0.691135921500753,0.379950720669212,2.33012499013878,0.108651911468813,"RNase H family protein;(source:Araport11)","10°C"
"AT5G51090",0.317098587720894,1.27091295434018e-09,0.498805692209393,8.89588419354064,0.984949324109354,8.13921769458969,0.231388329979879,"hypothetical protein;(source:Araport11)","10°C"
"AT5G51195",0.445820922421064,5.72748122748843e-06,0.350839553893471,5.24203632558886,1.26796243974621,10.8984863591366,0.940643863179074,"Ta11-like non-LTR retrotransposon;(source:Araport11)","10°C"
"AT5G51250",0.0278311715755348,0.000468878278370407,1.5554685113059,3.32893988626815,-2.97466463324327,-7.19331993139632,0.0835010060362173,"Galactose oxidase/kelch repeat superfamily protein;(source:Araport11)","10°C"
"AT5G51470",0.375577185547198,0.00153919878928112,0.425300796842269,2.81270528691797,1.07112856359049,6.41267117428362,0.0865191146881288,"Auxin-responsive GH3 family protein;(source:Araport11)","10°C"
"AT5G51580",0.91510437762311,0.81058792242698,0.0385293670915555,0.0911998714336961,0.121129114284077,-0.387453799637302,0.145875251509054,"hypothetical protein;(source:Araport11)","10°C"
"AT5G51610",0.761770181848517,0.143937487441543,0.118176031034611,0.841826082583618,0.329019471441337,2.0276889127346,0.215291750503018,"Ribosomal protein L11 family protein;(source:Araport11)","10°C"
"AT5G51620",0.470442960072362,0.000251981541081562,0.327493026067834,3.59863127231386,0.704424597961056,4.71912878697326,0.264587525150905,"Uncharacterized protein family (UPF0172);(source:Araport11)","10°C"
"AT5G51630",0.210305950367853,0.000823744725660406,0.677148439271051,3.08420735312499,1.16146032085814,4.21753398941316,0.284708249496982,"Disease resistance protein (TIR-NBS-LRR class) family;(source:Araport11)","10°C"
"AT5G51650",0.0681553734641362,1.5165422213345e-08,1.16649989810039,7.8191454941978,1.48082514168561,6.40818216186678,0.507042253521127,"hypothetical protein;(source:Araport11)","10°C"
"AT5G51730",0.79195645422151,0.0540711823283302,0.101298697465089,1.2670341339743,0.221413740050982,2.44138655423179,0.28169014084507,"RNA-binding (RRM/RBD/RNP motifs) family protein;(source:Araport11)","10°C"
"AT5G51795",0.524634574981976,2.71322362778094e-15,0.280143091501894,14.5665144095894,0.638367893184407,10.2605463910868,0.249496981891348,"DNA/RNA-binding protein Kin17, conserved region;(source:Araport11)","10°C"
"AT5G51900",0.119638501136345,0.288647286461907,0.922129036565931,0.539632520895852,-3.14916330677372,-2.56184779029584,0.0593561368209256,"Cytochrome P450 family protein;(source:Araport11)","10°C"
"AT5G51910",0.0942857048073246,0.0407634047314372,1.02555414813131,1.38972954904436,-3.03457947615399,-5.14548200712254,0.0543259557344064,"TCP family transcription factor;(source:Araport11)","10°C"
"AT5G51930",0.657270892719791,0.0868534818681835,0.182255600050502,1.06121276644166,0.342584231988835,2.16126760514789,0.285714285714286,"Glucose-methanol-choline (GMC) oxidoreductase family protein;(source:Araport11)","10°C"
"AT5G52080",0.918297030620832,0.000515000657278074,0.0370168200030206,3.28819221668297,-0.100125398149675,-4.5298733775664,0.255533199195171,"F-box associated ubiquitination effector family protein;(source:Araport11)","10°C"
"AT5G52090",0.791898950056498,0.000323541215864571,0.101330232845774,3.49007038676538,-0.232829810254803,-4.47684585751369,0.296780684104628,"P-loop containing nucleoside triphosphate hydrolases superfamily protein;(source:Araport11)","10°C"
"AT5G52150",0.45162294751075,6.94774880691724e-06,0.345223999156068,5.15815589168461,-0.881131885969996,7.09127963929304,0.152917505030181,"RING/U-box superfamily protein;(source:Araport11)","10°C"
"AT5G52270",0.486060045986109,0.466784067257278,0.313310076355823,0.330883976149238,-0.693433361185445,1.09513399480874,0.174044265593561,"R-SEC22 type of SNARE protein which operates in several ER/Golgi complexes.","10°C"
"AT5G52370",0.597262787139948,1.8880237362187e-12,0.223834543420076,11.723992550057,0.608432271819018,10.6672929537954,0.165995975855131,"28S ribosomal S34 protein;(source:Araport11)","10°C"
"AT5G52380",0.904406595989253,4.08124479221008e-14,0.0436362789325059,13.3892073555532,-0.142506229249783,11.7195278559358,0.155935613682093,"","10°C"
"AT5G52460",0.905642109587947,3.02694508859264e-13,0.0430433923213216,12.5189954574503,-0.122072023664654,9.75269952708948,0.230382293762575,"FBD, F-box and Leucine Rich Repeat domains containing protein;(source:Araport11)","10°C"
"AT5G52480",0.905983897056581,0.00013660710933222,0.0428795213978219,3.86452669843333,-0.119543492324389,5.08918634729891,0.238430583501006,"RNI-like superfamily protein;(source:Araport11)","10°C"
"AT5G52500",0.342464168908761,3.8969786691371e-18,0.465384860840876,17.4092719713952,1.09241014145007,13.1954694920346,0.161971830985915,"transmembrane protein;(source:Araport11)","10°C"
"AT5G52547",0.275010473513226,0.936566253695814,0.560650766161065,0.0284614947471148,-1.70513839044009,-0.174101012035013,0.0734406438631791,"hypothetical protein;(source:Araport11)","10°C"
"AT5G52605",0.274377262780248,2.03493348975986e-08,0.561651880786748,7.69144978078879,0.868206918774145,6.82517864010964,0.316901408450704,"Encodes a defensin-like (DEFL) family protein.","10°C"
"AT5G52620",0.42553220741873,0.0360443914421491,0.371067563723039,1.44316230251794,-1.15933582418915,-4.3435895383007,0.0824949698189135,"F-box associated ubiquitination effector family protein;(source:Araport11)","10°C"
"AT5G52680",0.934851432805478,0.00468768305925322,0.0292574020038816,2.32904175924903,0.0604081979643769,3.54630952081675,0.709255533199195,"Copper transport protein family;(source:Araport11)","10°C"
"AT5G52700",0.446777027704555,5.3054841482967e-10,0.349909165452658,9.27527497871086,0.581289105933068,7.31058802673404,0.639839034205231,"Member of plant specific copper transport protein family. Expressed in response to Al treatment.","10°C"
"AT5G52720",0.916461919570781,1.08506438310681e-08,0.0378855759432988,7.96454449186296,-0.0820801524945463,6.69715194219556,0.371227364185111,"Copper transport protein family;(source:Araport11)","10°C"
"AT5G52730",0.542710628298838,4.09806173922705e-09,0.265431673231027,8.38742150303496,0.483153658932076,6.81895676681757,0.390342052313883,"Copper transport protein family;(source:Araport11)","10°C"
"AT5G52770",0.961380774985857,2.21318102039896e-06,0.0171045668350382,5.65498306282592,-0.0335848583041295,5.4386849294712,0.578470824949698,"Copper transport protein family;(source:Araport11)","10°C"
"AT5G52790",0.181916873230146,0.0908418887788209,0.740127017204295,1.04171384453496,-2.06768118712845,-3.95761228533357,0.0633802816901408,"CBS domain protein with a domain protein (DUF21);(source:Araport11)","10°C"
"AT5G52850",0.274696957286366,0.634392273973258,0.56114615106746,0.197642114768657,-0.706114121474783,0.550638388799847,0.415492957746479,"Pentatricopeptide repeat (PPR) superfamily protein;(source:Araport11)","10°C"
"AT5G52870",0.164972807677943,7.94402152042809e-17,0.782587634262693,16.0999595880033,0.995906425410803,9.6556726772304,0.374245472837022,"Encodes a member of the MAKR (MEMBRANE-ASSOCIATED KINASE REGULATOR)  gene family. MAKRs have putative kinase interacting motifs and membrane localization signals. Known members include: AT5G26230 (MAKR1), AT1G64080 (MAKR2), AT2G37380 (MAKR3), AT2G39370 (MAKR4), AT5G52870 (MAKR5) and AT5G52900 (MAKR6).","10°C"
"AT5G52930",0.599191419219316,0.0015260965984961,0.222434414621649,2.81641797564323,-0.48579397635835,-4.51732039773679,0.199195171026157,"hypothetical protein (DUF295);(source:Araport11)","10°C"
"AT5G52940",0.806153851938534,0.00616565768195488,0.0935820665427781,2.21002059102128,-0.282319441206922,-5.14064560772487,0.10261569416499,"DUF295 domain protein.","10°C"
"AT5G52970",0.248549620779278,0.000171617993181765,0.604586895142535,3.76543718076533,-1.73027262562944,-8.70518593198757,0.0643863179074447,"Membrane protein (ECM1)","10°C"
"AT5G53010",0.619402873287325,1.4522989013917e-09,0.208026784368422,8.83794399116641,0.694536452244434,11.2234498890402,0.103621730382294,"calcium-transporting ATPase;(source:Araport11)","10°C"
"AT5G53205",0.448110934391145,0.348311319569191,0.348614458702892,0.458032411425902,-1.14354175736562,2.21257037757753,0.062374245472837,NA,"10°C"
"AT5G53230",0.704962275842921,0.0258996034406261,0.151834122486052,1.58670688552749,0.570594946826556,-4.99545893728241,0.0694164989939638,"hypothetical protein (DUF295);(source:Araport11)","10°C"
"AT5G53240",0.425860785313012,0.0219630962923694,0.370732349375106,1.65830643435401,-0.908581900976581,-4.03657643897047,0.118712273641851,"hypothetical protein (DUF295);(source:Araport11)","10°C"
"AT5G53430",0.125829905109395,0.87858063855923,0.900216130905613,0.0562183715914562,1.2489418046547,0.187689906222619,0.314889336016097,"Homology Subgroup III; Orthology Group 2 - A putative histone methyltransferase (predicted to methylate H3K4) related to the Drosophila trithorax group proteins TRX and TRR and the yeast gene SET1. A plant line expressing an RNAi construct directed against  this gene has reduced agrobacterium-mediated tumor formation.","10°C"
"AT5G53640",0.559976834724944,0.00434456078434948,0.251829938635263,2.36205412222452,-0.504745897061603,-3.29572041182094,0.584507042253521,"F-box/FBD/LRR protein;(source:Araport11)","10°C"
"AT5G53680",0.745419374053012,0.000515548963490448,0.127599323770306,3.28773008195389,0.443877023008691,-6.68820372485871,0.096579476861167,"RNA-binding (RRM/RBD/RNP motifs) family protein;(source:Araport11)","10°C"
"AT5G53690",0.720784475310774,0.26708758665106,0.142194576023823,0.573346296082797,0.331756197500228,-1.49897401284999,0.232394366197183,NA,"10°C"
"AT5G53740",0.181074071085826,0.00332195760652612,0.742143734062272,2.47860591413907,1.14943364879267,3.37019582019275,0.437625754527163,"hypothetical protein;(source:Araport11)","10°C"
"AT5G53780",0.818082035019384,0.0244342808492063,0.0872031442872649,1.61200043862138,-0.173356189483261,-2.61845471404905,0.399396378269618,"F-box protein, putative (DUF295);(source:Araport11)","10°C"
"AT5G53790",0.0182287024561453,0.675724867581445,1.73924424391724,0.170230098161494,-1.80356512336024,-0.478941277971428,0.540241448692153,"F-box protein, putative (DUF295);(source:Araport11)","10°C"
"AT5G53810",0.374285355813297,0.389349072191244,0.426797164640569,0.409660855879104,-1.23926756114838,-1.82633290368576,0.0784708249496982,"O-methyltransferase family protein;(source:Araport11)","10°C"
"AT5G53840",0.816479451439769,0.163204892985492,0.0880547407970209,0.78726682496485,-0.416034890830351,-3.26419222668696,0.0633802816901408,"F-box/RNI-like/FBD-like domains-containing protein;(source:Araport11)","10°C"
"AT5G53870",0.956683886466809,0.00834220766510062,0.0192315408460775,2.07871900333162,0.0852414997244699,-5.185057762252,0.0925553319919517,"early nodulin-like protein 1;(source:Araport11)","10°C"
"AT5G53890",0.0562617223077658,0.0012038598227628,1.24978697715998,2.91942407931141,2.52172024488423,-6.07291208721336,0.10261569416499,"Encodes a leucine-rich repeat receptor kinase (LRR-RK) involved in the perception of phytosulfokine (PSK), which is a 5-aa tyrosine-sulfated peptide that primarily promotes cellular proliferation.","10°C"
"AT5G53960",0.678054987843361,0.897031147071376,0.168735084969826,0.0471924769487969,0.36706904209601,0.179669902306373,0.215291750503018,"Mid-1-related chloride channel domain-containing protein;(source:Araport11)","10°C"
"AT5G54010",0.973383064088477,9.35779265881337e-10,0.0117162143252085,9.02882658172674,0.0259557452242829,6.9719872472653,0.561368209255533,"Encodes a flavonoid 3-O-glucoside:2&#8243;-O-glucosyltransferase that determines pollen-specific flavonol structure.","10°C"
"AT5G54020",0.171091206584928,1.08382403291178e-05,0.766772310913489,4.96504122309181,1.21066956103504,5.38387989688858,0.686116700201207,"Cysteine/Histidine-rich C1 domain family protein;(source:Araport11)","10°C"
"AT5G54030",0.770386083317996,0.0051180759356466,0.113291571149346,2.29089327487954,-0.254028034912582,3.68951830733054,0.751509054325956,"Cysteine/Histidine-rich C1 domain family protein;(source:Araport11)","10°C"
"AT5G54040",0.741273631674943,3.39838389079251e-07,0.130021448174148,6.46872756359651,0.283408935979449,5.82230841327805,0.558350100603622,"Cysteine/Histidine-rich C1 domain family protein;(source:Araport11)","10°C"
"AT5G54050",0.542728366950273,0.0171969234612333,0.26541747842419,1.76454924165752,0.449145107145988,2.71600807475499,0.512072434607646,"Cysteine/Histidine-rich C1 domain family protein;(source:Araport11)","10°C"
"AT5G54090",0.64713193156998,0.938855876778118,0.189007170163117,0.0274010709116914,-0.867533482542924,0.177063840160801,0.0653923541247485,"DNA mismatch repair protein MutS, type 2;(source:Araport11)","10°C"
"AT5G54148",0.218473605016814,0.0785114348839074,0.660601025000128,1.10506708535261,0.975956480429105,2.00960909710448,0.528169014084507,"sarcosine dehydrogenase-2C protein;(source:Araport11)","10°C"
"AT5G54150",0.45541027150336,0.00113274535684899,0.341597178360921,2.94586770932887,-0.85216838437257,-5.40781845163291,0.135814889336016,"hypothetical protein;(source:Araport11)","10°C"
"AT5G54225",0.756855147442717,0.726836953217832,0.120987231049329,0.138563000777016,-0.263513212739179,-0.422974395202208,0.667002012072435,"Encodes a member of a family of small,secreted, cysteine rich protein with sequence similarity to the PCP (pollen coat protein) gene family.","10°C"
"AT5G54290",0.384730050517579,3.75681621045016e-06,0.414843890469207,5.42518005080825,1.08360731333977,8.50379979099142,0.106639839034205,"Encodes CcdA, a thylakoid membrane protein required for the transfer of reducing equivalents from stroma to thylakoid lumen.","10°C"
"AT5G54350",0.0550530504394408,4.84174912415538e-05,1.25921861216338,4.31499771733494,1.48874104736025,4.76375875067877,0.622736418511066,"C2H2-type zinc finger protein;(source:Araport11)","10°C"
"AT5G54360",0.0023914818183492,0.000307842372103133,2.62133291657777,3.51167160313977,2.89013117781605,4.67019842096992,0.738430583501006,"C2H2-like zinc finger protein;(source:Araport11)","10°C"
"AT5G54390",0.190133778118596,0.00807300150411473,0.720940721917441,2.09296496660135,1.50610000039145,4.50510458813709,0.128772635814889,"Encodes a 3'-phosphoadenosine-5'-phosphate (PAP) phosphatase that is sensitive to physiological concentrations of Na+.  It does not also act as inositol polyphosphate 1-phosphatases, which other members of the HAL2-like family do.  It is proposed that AHL acts in concert with sulphotransferases to prevent both the toxicity of PAP on RNA processing enzymes as well as the product inhibition of PAP on sulphate conjugation. The mRNA is cell-to-cell mobile.","10°C"
"AT5G54410",0.559639022953777,0.00107111984859023,0.252092010294191,2.97016193283821,-0.483489502749335,3.7575973116317,0.432595573440644,"hypothetical protein;(source:Araport11)","10°C"
"AT5G54450",0.913944057270524,0.822640599541152,0.0390803867194171,0.0847898606892485,0.109419936953928,-0.350731938564711,0.1579476861167,"hypothetical protein (DUF295);(source:Araport11)","10°C"
"AT5G54460",0.33914998234418,0.00974415979104123,0.469608201207908,2.0112556028107,1.04968709025364,4.1716596944419,0.854124748490946,"wound-responsive protein-like protein;(source:Araport11)","10°C"
"AT5G54480",0.31171022038305,0.153254124739927,0.506248957802745,0.814587827885027,-1.60312395710482,-3.29484419379167,0.0653923541247485,"hypothetical protein (DUF630 and DUF632);(source:Araport11)","10°C"
"AT5G54510",0.103471735553349,0.857439426019828,0.98517826633847,0.0667965510222688,1.51678794439821,0.216542687965847,0.339034205231388,"Encodes an IAA-amido synthase that conjugates Ala, Asp, Phe, and Trp to auxin. Lines overexpressing this gene accumulate IAA-ASP and are hypersensitive to several auxins.  Identified as a dominant mutation that displays shorter hypocotyls in light grown plants when compared to wild type siblings. Protein is similar to auxin inducible gene from pea (GH3).","10°C"
"AT5G54531",0.833285898541489,0.036028788084921,0.0792059675532449,1.44335034617284,-0.157409067363877,-2.42767847186168,0.412474849094567,NA,"10°C"
"AT5G54550",0.633687587330118,0.288143793582864,0.198124799749989,0.540390730383312,-0.615785825582759,-2.28039597913456,0.0764587525150905,"hypothetical protein (DUF295);(source:Araport11)","10°C"
"AT5G54570",0.0396957147470761,0.0571929123163042,1.40125637389552,1.2426577882112,1.57160795698933,2.48278365932877,0.256539235412475,"beta glucosidase 41;(source:Araport11)","10°C"
"AT5G54620",0.238982173484951,0.123064552257026,0.621634493386004,0.909867024047758,1.2463371005827,-2.47043319871574,0.148893360160966,"Ankyrin repeat family protein;(source:Araport11)","10°C"
"AT5G54700",0.242301756414425,0.0747023969075715,0.615643437705961,1.12666546315071,1.08437674349002,2.36792520247395,0.756539235412475,"Ankyrin repeat family protein;(source:Araport11)","10°C"
"AT5G54710",0.860239001459115,0.122544320738248,0.0653808713209828,0.911706811129105,0.142554886015032,1.88644761760163,0.67907444668008,"Ankyrin repeat family protein;(source:Araport11)","10°C"
"AT5G54720",0.504401526779784,0.00575783856185977,0.297223607525142,2.23974051602556,0.504056360118334,3.17796361491197,0.571428571428571,"Ankyrin repeat family protein;(source:Araport11)","10°C"
"AT5G54730",0.253903875952981,6.80167581772826e-06,0.595330669381719,5.16738407130463,1.66055038279584,11.0799795664845,0.0563380281690141,"yeast autophagy 18 F-like protein;(source:Araport11)","10°C"
"AT5G54745",0.981938697422722,0.0165538960738209,0.0079156244351189,1.78109977565087,0.0297771212924829,5.37282151661778,0.0694164989939638,"Trypsin family protein;(source:Araport11)","10°C"
"AT5G55010",0.191035139374784,0.7003318543029,0.718886740433287,0.154696119499004,0.858930517077084,-0.441756074106552,0.553319919517103,"hypothetical protein;(source:Araport11)","10°C"
"AT5G55056",0.884433665273314,0.46872334673033,0.0533347347001,0.329083414084586,-0.10539280670203,0.826961030483623,0.490945674044266,NA,"10°C"
"AT5G55131",0.368893786525406,0.360022161414042,0.433098659764943,0.443670765111602,-0.973300984590015,-1.50121975028571,0.140845070422535,"Encodes a defensin-like (DEFL) family protein.","10°C"
"AT5G55150",0.640173335157436,0.193586678037235,0.193702419281483,0.71312453263706,0.311489601470368,1.52010890503036,0.609657947686117,"F-box SKIP23-like protein (DUF295);(source:Araport11)","10°C"
"AT5G55270",0.310786356568007,0.682238487320867,0.507538054855954,0.166063784254922,1.42164221328979,0.826669538678859,0.0875251509054326,"hypothetical protein (DUF295);(source:Araport11)","10°C"
"AT5G55360",0.141450656358428,0.241395286967847,0.849395032991847,0.61727121337636,-1.59868909074642,1.62043781147898,0.217303822937626,"MBOAT (membrane bound O-acyl transferase) family protein;(source:Araport11)","10°C"
"AT5G55430",0.120109735582805,0.0362718403594344,0.920421789112252,1.4404304086415,2.57696267358118,4.89867526005371,0.0633802816901408,"hypothetical protein;(source:Araport11)","10°C"
"AT5G55440",0.803607168586167,0.361145598112002,0.0949561977780325,0.442317674247738,-0.311753736211082,1.69502562222497,0.105633802816901,"F-box protein, putative (DUF295);(source:Araport11)","10°C"
"AT5G55460",0.940488407119247,0.00128527118944564,0.0266465533886371,2.89100522746602,0.104794535274401,5.50718979341526,0.126760563380282,"Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein;(source:Araport11)","10°C"
"AT5G55508",0.23725458280666,0.592716161639139,0.624785389992675,0.227153230657046,-1.46172206257276,0.972919237625258,0.110663983903421,"This gene encodes a small protein and has either evidence of transcription or purifying selection.","10°C"
"AT5G55680",0.00507158613986979,0.9329966234866,2.29485619371154,0.0301199279617434,-4.62874766485996,0.191357129854126,0.0674044265593561,"glycine-rich protein;(source:Araport11)","10°C"
"AT5G55750",0.923933747814534,0.155943216666105,0.0343591694618668,0.807033511760004,-0.0872416096485012,2.27328658428056,0.851106639839034,"hydroxyproline-rich glycoprotein family protein;(source:Araport11)","10°C"
"AT5G55770",0.0394679386484186,0.00307036712487858,1.40375555556534,2.51280969267383,-2.27886992847764,4.56411492918611,0.162977867203219,"Cysteine/Histidine-rich C1 domain family protein;(source:Araport11)","10°C"
"AT5G55780",0.177597318860202,0.00192079325531073,0.750563594936972,2.71651937793358,-1.49423695921038,4.88060064862338,0.154929577464789,"Cysteine/Histidine-rich C1 domain family protein;(source:Araport11)","10°C"
"AT5G55790",0.978941688515521,0.43169402997877,0.00924317654227496,0.364823957285833,0.0225601769200989,1.00628275929495,0.27364185110664,"hypothetical protein;(source:Araport11)","10°C"
"AT5G55800",0.224955768575974,1.75184127575753e-08,0.647902865674266,7.7565052453057,1.32640357174364,8.5942918016077,0.164989939637827,"Cysteine/Histidine-rich C1 domain family protein;(source:Araport11)","10°C"
"AT5G55820",0.945592851051928,0.017558058920103,0.024295819838915,1.75552349793357,0.0797281131007959,4.05372706351661,0.127766599597586,"Encodes a plant ortholog of the inner centromere protein (INCENP), which is implicated in the control of chromosome segregation and cytokinesis in yeast and animals.  Required for female gametophytic cell specification and seed development.","10°C"
"AT5G55890",0.52285057521777,0.00106312713933246,0.281622409852679,2.97341479511099,-0.482102222145804,3.74957184019145,0.556338028169014,"hypothetical protein (DUF295);(source:Araport11)","10°C"
"AT5G55893",0.53571558657123,0.0381039379989117,0.271065717705165,1.41903013816118,-0.468190077582484,2.37988458608082,0.557344064386318,"hypothetical protein;(source:Araport11)","10°C"
"AT5G56030",0.285990163691906,0.849008865945782,0.543648903681409,0.0710877745249221,0.948614826379668,-0.235569884077519,0.306841046277666,"A member of heat shock protein 90 (HSP90) gene family. Expressed in all tissues and abundant in root apical meristem, pollen and tapetum. Expression is NOT heat-induced but induced by IAA and NaCl. Interacts with HsfA1d in the cytosol and the nucleus and negatively regulates HsfA1d. Did not bind to  AtHsfA4c. The mRNA is cell-to-cell mobile.","10°C"
"AT5G56050",0.646584976329735,0.231736955525966,0.189374390619754,0.635004702933345,0.349394428730062,-1.49623161446062,0.29476861167002,"late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family protein;(source:Araport11)","10°C"
"AT5G56060",0.766989384285976,0.130273981211945,0.115210646974001,0.885142314482528,-0.254531264843185,1.94224586605794,0.729376257545272,"ATP-binding protein, putative (DUF2431);(source:Araport11)","10°C"
"AT5G56070",0.151147951801521,0.0207987307469966,0.820597733549508,1.68196316726775,-1.05882654172567,2.64242461284601,0.538229376257545,"hypothetical protein;(source:Araport11)","10°C"
"AT5G56075",0.662385810133316,0.0891864964457315,0.178888979735869,1.04970089633072,0.380493184302785,1.97486735775624,0.404426559356137,"methyltransferase small domain protein, putative (DUF2431);(source:Araport11)","10°C"
"AT5G56325",0.512131278199283,3.29661690186536e-06,0.290618699005427,5.48193151906032,-0.593818360901148,-6.03707673503843,0.257545271629779,"FBD-like domain family protein;(source:Araport11)","10°C"
"AT5G56330",0.289652241275796,0.0383072854629551,0.538123106661058,1.41671862197225,-0.796627530378472,-2.37683343386349,0.556338028169014,"alpha carbonic anhydrase 8;(source:Araport11)","10°C"
"AT5G56380",0.446990901946528,4.01865748183433e-10,0.349701316408623,9.3959190080126,-0.79603508813548,8.81394731312355,0.201207243460765,"F-box/RNI-like/FBD-like domains-containing protein;(source:Araport11)","10°C"
"AT5G56410",0.178155286928491,0.523036945293545,0.749201285017707,0.281467633177807,1.63427943173663,1.07732361499624,0.131790744466801,"Protein with RNI-like/FBD-like domain;(source:Araport11)","10°C"
"AT5G56430",0.763273770142633,0.982309335744515,0.117319661865812,0.00775172845342125,-0.286762615425226,0.0313875928963781,0.204225352112676,"F-box/FBD-like domains containing protein;(source:Araport11)","10°C"
"AT5G56452",0.850880525094003,0.000271465702838622,0.0701314163373415,3.56628503166931,-0.151830160313221,-4.6776918257967,0.732394366197183,"FBD-like domain family protein;(source:Araport11)","10°C"
"AT5G56470",0.712566660748434,0.0131045301232094,0.147174501086463,1.88257854652629,0.319545422417547,2.83537013297347,0.538229376257545,"FAD-dependent oxidoreductase family protein;(source:Araport11)","10°C"
"AT5G56560",0.400959185074673,0.08303614399829,0.396899833362351,1.08073282663371,-0.978930670860026,-3.05573130256811,0.118712273641851,"FBD, F-box and Leucine Rich Repeat domains containing protein;(source:Araport11)","10°C"
"AT5G56570",0.125680228575092,0.345638359423064,0.900733038114401,0.461378064916246,-2.18328357407346,-1.9778309628337,0.0804828973843058,"Leucine-rich repeat (LRR) family protein;(source:Araport11)","10°C"
"AT5G56580",0.722140641780602,0.517418358292153,0.141378212401293,0.286158166335486,0.419553307998159,1.21192870819163,0.103621730382294,"Encodes a member of the MAP Kinase Kinase family of proteins. It can phosphorylate MPK12 in vitro and it can be dephosphorylated by MKP2 in vitro.","10°C"
"AT5G56640",0.366480209674371,0.801024168096584,0.435949472758942,0.0963543804043491,-0.971396355374023,-0.393327427663224,0.158953722334004,"Myo-Inositol Oxygenase gene family","10°C"
"AT5G56650",0.514265628271239,1.2043413295574e-07,0.288812501443974,6.91925040964392,0.680830139223631,7.27219802337951,0.217303822937626,"encodes a protein similar to IAA conjugate hydrolases. Enzyme assays with purified GST-tagged protein shows some activity in vitro but too low to be physiologically significant.","10°C"
"AT5G56660",0.894276309489595,6.25823649028794e-06,0.048528274105384,5.20354802947898,-0.132347389791991,6.58959788015909,0.186116700201207,"encodes IAA-amino acid hydrolase that has a broad range of substrate specificity. It is most active on IAA-Ala among the IAA-conjugate hydrolases tested.","10°C"
